product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,SalesVolume,Revenue,Discount_effectiveness,Inventory_performance_score,,,,,,
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",219,700,0.69,4.4,426972,1878676.9,"411,430,240.00",0.6871428571,1.01E+07,,,,,,
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",449,1290,0.65,4.1,91770,376257,"168,939,392.00",0.6519379845,1918910.6,,,,,,
B07L1N3TJX,"Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13” & MB Air 11” (14.5 V, 3.1 A) Connector: MG2 (T Tip Connector)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1699,3499,0.51,3.6,7689,27680.398,"47,028,996.00",0.5144326951,127329.83,,,,,,
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems,499,799,0.38,3.9,6742,26293.8,"13,120,607.00",0.3754693367,128839.625,,,,,,
B07L5L4GTB,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",309,404,0.24,4.4,8614,37901.6,"11,711,595.00",0.2351485149,204668.66,,,,,,
B07L8KNP5F,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",599,1399,0.57,3.8,60026,228098.8,"136,631,184.00",0.5718370264,1094874.2,,,,,,
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",149,249,0.4,4,5057,20228,"3,013,972.00",0.4016064257,101140,,,,,,
B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",889,1295,0.31,4.3,6400,27520.002,"24,465,282.00",0.3135135135,145856,,,,,,
B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",849,1190,0.29,4.2,4184,17572.799,"14,919,306.00",0.2865546218,91378.555,,,,,,
B07LFQLKFZ,Parker Moments Vector Timecheck Gold Trim Roller Ball Pen (Black),"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",420,420,0,4.2,1926,8089.1997,"3,397,464.00",0,42063.836,,,,,,
B07LFWP97N,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14.1 Inch Laptop for Men & Women, Padded Laptop Compartment, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,269,1099,0.76,4.1,1092,4477.1997,"1,204,366.80",0.7552320291,22833.719,,,,,,
B07LG59NPV,"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",899,4499,0.8,3.8,103052,391597.6,"352,046,240.00",0.8001778173,1879668.4,,,,,,
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",335,510,0.34,3.8,3195,12141,"4,067,235.00",0.3431372549,58276.8,,,,,,
B07LGT55SJ,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,0.64,4.2,24269,101929.8,"40,669,988.00",0.6369426752,530034.94,,,,,,
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1399,2499,0.44,4.4,23169,101943.6,"142,619,104.00",0.4401760704,550495.44,,,,,,
B07MDRGHWQ,VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",5699,11000,0.48,4.2,4003,16812.6,"95,815,008.00",0.4819090909,87425.516,,,,,,
B07MKFNHKG,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",6999,12999,0.46,4.2,4003,16812.6,"117,671,384.00",0.4615739672,87425.516,,,,,,
B07MKMFKPG,Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,6999,10590,0.34,4.4,11499,50595.6,"354,118,624.00",0.3390934844,273216.25,,,,,,
B07MP21WJD,"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",245,299,0.18,4.1,1660,6806,"1,667,470.00",0.1806020067,34710.598,,,,,,
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,549,1999,0.73,3.6,6422,23119.2,"12,692,440.00",0.7253626813,106348.31,,,,,,
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills,1699,1999,0.15,4.1,8873,36379.3,"61,808,432.00",0.1500750375,185534.42,,,,,,
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,799,3990,0.8,4.3,27139,116697.7,"93,241,464.00",0.7997493734,618497.9,,,,,,
B07N8RQ6W7,Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics|Mobiles&Accessories|MobileAccessories|Stands,134,699,0.81,4.1,16685,68408.5,"9,166,739.00",0.808297568,348883.34,,,,,,
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1799,4990,0.64,4.2,41226,173149.19,"311,495,392.00",0.6394789579,900375.75,,,,,,
B07NCKMXVZ,"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",455,999,0.54,4.1,3578,14669.8,"6,674,759.00",0.5445445445,74815.984,,,,,,
B07NKNBTT3,"Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver for All Types of Clothes, Fabrics, Blanket with 1 Extra Blade Multicolor (Rechargeable)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",799,1230,0.35,4.1,2138,8765.8,"7,003,874.00",0.3504065041,44705.58,,,,,,
B07NPBG1B4,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)","Home&Kitchen|Heating,Cooling&AirQuality|Fans|PedestalFans",1982.84,3300,0.4,4.1,5873,24079.299,"47,745,396.00",0.3991394043,122804.42,,,,,,
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,1199,1499,0.2,3.8,2206,8382.8,"10,050,977.00",0.2001334223,40237.438,,,,,,
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",Computers&Accessories|Accessories&Peripherals|HardDiskBags,397,899,0.56,4,3025,12100,"4,803,700.00",0.5583982202,60500,,,,,,
B07P1BR7L8,"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills,8599,8995,0.04,4.4,9734,42829.6,"368,291,744.00",0.04402445803,231279.86,,,,,,
B07P434WJY,"RC PRINT GI 790 Ink Refill for Canon G1000, G1010, G1100, G2000, G2002, G2010, G2012, G2100, G3000, G3010, G3012, G3100, G4000, G4010","Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkRefills&Kits",549,1999,0.73,4.3,1367,5878.1,"3,227,077.00",0.7253626813,31153.932,,,,,,
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1199,2199,0.45,4.4,24780,109032,"130,729,368.00",0.4547521601,588772.8,,,,,,
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1199,2199,0.45,4.4,24780,109032,"130,729,368.00",0.4547521601,588772.8,,,,,,
B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,159,595,0.73,4.3,14184,60991.203,"9,697,601.00",0.7327731092,323253.38,,,,,,
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,139,495,0.72,4.3,14185,60995.504,"8,478,375.00",0.7191919192,323276.16,,,,,,
B07PLHTTB4,Zodo 8. 5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",100,499,0.8,3.5,9638,33733,"3,373,300.00",0.7995991984,151798.5,,,,,,
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1220,3990,0.69,4.1,107151,439319.1,"535,969,280.00",0.694235589,2240527.5,,,,,,
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,295,599,0.51,4,1644,6576,"1,939,920.00",0.5075125209,32880,,,,,,
B07Q4QV1DL,"ELV Aluminum Adjustable Mobile Phone Foldable Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,269,1499,0.82,4.5,28978,130401,"35,077,868.00",0.8205470314,717205.5,,,,,,
B07Q7561HD,Eveready 1015 Carbon Zinc AA Battery - 10 Pieces,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,149,180,0.17,4.4,644,2833.6,"422,206.40",0.1722222222,15301.44,,,,,,
B07QCWY5XV,"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,599,1399,0.57,4.1,14560,59696,"35,757,904.00",0.5718370264,304449.6,,,,,,
B07QDSN9V6,INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,699,1595,0.56,4.1,8090,33169,"23,185,132.00",0.5617554859,169161.89,,,,,,
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1499,2100,0.29,4.1,6355,26055.5,"39,057,196.00",0.2861904762,132883.05,,,,,,
B07QMRHWJD,"SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading, Working on PC, Laptop, Power Bank, Bedroom ( Multicolour )",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,298,999,0.7,4.3,1552,6673.6,"1,988,732.90",0.7017017017,35370.08,,,,,,
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399,1290,0.69,4.2,206,865.19995,"345,214.78",0.6906976744,4499.0396,,,,,,
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers|ColdPressJuicers,12609,23999,0.47,4.4,2288,10067.2,"126,937,328.00",0.4746031085,54362.883,,,,,,
B07R99NBVB,"Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap",HomeImprovement|Electrical|CordManagement,249,599,0.58,4.5,5985,26932.5,"6,706,192.50",0.5843071786,148128.75,,,,,,
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",6236,9999,0.38,4.1,3552,14563.199,"90,816,112.00",0.3763376338,74272.31,,,,,,
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799,2499,0.28,4.1,18678,76579.8,"137,767,056.00",0.2801120448,390556.97,,,,,,
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799,2499,0.28,4.1,18678,76579.8,"137,767,056.00",0.2801120448,390556.97,,,,,,
B07RX14W1Q,"Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",499,900,0.45,4.4,2165,9526,"4,753,474.00",0.4455555556,51440.402,,,,,,
B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,260,350,0.26,3.9,13127,51195.3,"13,310,778.00",0.2571428571,250856.98,,,,,,
B07RY2X9MP,"AmazonBasics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord (10-Foot, Dark Grey)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",609,1500,0.59,4.5,1029,4630.5,"2,819,974.50",0.594,25467.75,,,,,,
B07RZZ1QSW,SLOVIC® Tripod Mount Adapter| Tripod Mobile Holder|Tripod Phone Mount(Made in India)| Smartphone Clip Clipper 360 Degree for Taking Magic Video Shots & Pictures.,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,326,799,0.59,4.4,10773,47401.2,"15,452,791.00",0.5919899875,255966.48,,,,,,
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",199,499,0.6,4.3,9998,42991.402,"8,555,289.00",0.6012024048,227854.44,,,,,,
B07S851WX5,"Prestige Sandwich Maker PGMFD 01, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,1299,1299,0,4.2,40106,168445.19,"218,810,304.00",0,875914.94,,,,,,
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",717,1390,0.48,4,4867,19468,"13,958,556.00",0.4841726619,97340,,,,,,
B07S9S86BF,boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,1490,0.6,4.1,161679,662883.9,"397,067,456.00",0.5979865772,3380707.8,,,,,,
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10","OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",120,120,0,4.1,4308,17662.799,"2,119,535.80",0,90080.27,,,,,,
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,519,1350,0.62,4.3,30058,129249.41,"67,080,440.00",0.6155555556,685021.9,,,,,,
B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",3859,10295,0.63,3.9,8095,31570.5,"121,830,560.00",0.6251578436,154695.45,,,,,,
B07SPVMSC6,Bajaj Frore 1200 mm Ceiling Fan (Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1399,2660,0.47,4.1,9349,38330.9,"53,624,928.00",0.4740601504,195487.58,,,,,,
B07SRM58TP,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1665,2099,0.21,4,14368,57472,"95,690,880.00",0.2067651263,287360,,,,,,
B07SY4C3TD,HP GT 53 XL Cartridge Ink,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",596,723,0.18,4.4,3219,14163.601,"8,441,506.00",0.1756569848,76483.445,,,,,,
B07SYYVP69,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,809,1950,0.59,3.9,710,2769,"2,240,121.00",0.5851282051,13568.101,,,,,,
B07T4D9FNY,"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,664,1490,0.55,4,2198,8792,"5,837,888.00",0.5543624161,43960,,,,,,
B07T5DKR5D,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",149,399,0.63,3.5,21764,76174,"11,349,926.00",0.626566416,342783,,,,,,
B07T9FV9YP,Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with Mic for PC,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets,749,1799,0.58,4,13199,52796,"39,544,204.00",0.5836575875,263980,,,,,,
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",8699,16899,0.49,4.2,3195,13418.999,"116,731,872.00",0.4852358128,69778.8,,,,,,
B07TCN5VR9,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",329,999,0.67,3.9,77027,300405.3,"98,833,344.00",0.6706706707,1471986,,,,,,
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,1234,1599,0.23,4.5,16680,75060,"92,624,040.00",0.2282676673,412830,,,,,,
B07TR5HSR9,MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered Wood with Cup Holder (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,656,1499,0.56,4.3,25903,111382.91,"73,067,184.00",0.5623749166,590329.44,,,,,,
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1799,3299,0.45,3.8,1846,7014.8,"12,619,625.00",0.4546832373,33671.04,,,,,,
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2237.81,3899,0.43,3.9,11004,42915.6,"96,036,968.00",0.4260553838,210286.45,,,,,,
B07V5YF4ND,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,1199,0.75,3.5,466,1631,"487,669.00",0.7506255213,7339.5,,,,,,
